1,"Lloyd, Brandon",DEN,203,12.7,16,11,77,153,1448,18.8,11,1,-18,0,78,1430,1430,11,0,0,2010
181,"Reed, David",BAL,1,0.1,14,0,0,1,0,0,0,1,15,0,1,15,631,1,0,0,2010
182,"Cosby, Quan",CIN,1,0.1,16,0,2,2,16,8,0,0,0,0,2,16,368,0,0,0,2010
183,"Kelly, Reggie",CIN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
184,"Roby, Courtney",NO,0,0,13,0,0,0,0,0,0,0,0,0,0,0,785,0,0,1,2010
185,"Spaeth, Matt",PIT,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
186,"Davis, Britt",DEN,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
187,"Epps, Dedrick",MIA,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
188,"Townsel, Derrick",HOU,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
189,"Battle, Arnaz",PIT,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2010
190,"Royal, Robert",CLE,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
191,"Thomas, Devin",WAS,0,0,10,0,0,1,0,0,0,0,0,0,0,0,399,0,0,0,2010
192,"Martin, Charly",CAR,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
193,"Calhoun, Duke",NYG,0,0,9,0,1,2,4,4,0,0,0,0,1,4,4,0,0,0,2010
194,"Smith, Marcus",BAL,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
195,"Williams, Derrick",DET,0,0,6,1,1,3,7,7,0,0,0,0,1,7,7,0,0,0,2010
196,"Stephens-Howling, LaRod",ARI,0,0,1,1,1,2,2,2,0,1,6,0,2,8,110,0,0,0,2010
197,"Edwards, Armanti",CAR,0,0,3,0,0,2,0,0,0,1,7,0,1,7,7,0,0,0,2010
198,"Hubbard, Paul",BUF,0,0,1,1,1,3,8,8,0,0,0,0,1,8,8,0,0,0,2010
199,"Barnidge, Gary",CAR,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
200,"Cruz, Victor",NYG,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
201,"Humphrey, Tory",NO,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
202,"Quinn, Richard",DEN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
203,"McMichael, Randy",SD,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2010
204,"Clark, Brian",DET,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010
205,"Matthews, John",JAX,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010
206,"Mitchell, Carlton",CLE,0,0,5,0,0,1,0,0,0,1,9,0,1,9,9,0,0,0,2010
207,"Baker, Chris",SEA,0,0,1,1,1,1,8,8,0,0,0,0,1,8,8,0,0,0,2010
208,"Banks, Gary",SD,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2010
209,"Jones, Onrea",ARI,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
210,"Moore, Evan",CLE,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
211,"Dickerson, Dorin",HOU,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
212,"Brooks, Chris",IND,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
213,"Reynaud, Darius",NYG,0,0,9,0,0,0,0,0,0,0,0,0,0,0,518,0,0,0,2010
214,"Johnson, Manuel",DAL,0,0,2,0,1,5,6,6,0,0,0,0,1,6,6,0,0,0,2010
215,"Williams, Kyle",SF,0,0,4,0,1,1,8,8,0,0,0,0,1,8,106,0,0,0,2010
216,"Hubbard, Paul",BUF,0,0,1,1,1,3,8,8,0,0,0,0,1,8,8,0,0,0,2010
217,"Curtis, Kevin",MIA,0,0,2,0,1,2,6,6,0,1,6,0,2,12,12,0,0,0,2010
218,"Horne, Jeremy",KC,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010
219,"Wilson, Kion",SD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
220,"Harper, Rod",NO,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
221,"Moore, Kenneth",IND,0,0,2,0,0,0,0,0,0,0,0,0,0,0,138,0,0,1,2010
222,"Curry, Dominique",STL,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
223,"Mariani, Marc",TEN,0,0,16,0,0,2,0,0,0,0,0,0,0,0,1859,2,0,2,2010
224,"Aiken, Sam",CLE,0,0,3,0,1,1,7,7,0,0,0,0,1,7,7,0,0,0,2010
225,"Morrah, Cameron",SEA,0,0,1,1,1,2,6,6,0,0,0,0,1,6,6,0,0,0,2010
226,"Smith, Taj",IND,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
227,"Williams, Demetrius",CLE,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2010
228,"Holley, Jesse",DAL,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2010
229,"Slater, Matt",NE,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010
230,"Clifton, Chad",GB,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
231,"Hubbard, Paul",BUF,0,0,1,1,1,3,8,8,0,0,0,0,1,8,8,0,0,0,2010
1,"Johnson, Calvin",DET,256,16,16,16,96,158,1681,17.5,16,1,11,0,97,1692,1692,16,0,1,2011
2,"Nelson, Jordy",GB,210,13.1,16,9,68,95,1263,18.6,15,0,0,0,68,1263,1263,15,0,0,2011
3,"Welker, Wes",NE,206,12.9,16,15,122,173,1569,12.9,9,4,30,0,126,1599,1681,9,0,0,2011
4,"Cruz, Victor",NYG,201,12.6,16,7,82,131,1536,18.7,9,1,3,0,83,1539,1551,9,0,1,2011
5,"Fitzgerald, Larry",ARI,181,11.3,16,16,80,154,1411,17.6,8,0,0,0,80,1411,1411,8,0,0,2011
6,"Smith, Steve",CAR,179,11.2,16,16,79,129,1394,17.6,7,6,56,0,85,1450,1450,7,1,2,2011
7,"White, Roddy",ATL,172,10.8,16,16,100,179,1296,13,8,0,0,0,100,1296,1296,8,0,0,2011
8,"Wallace, Mike",PIT,164,10.3,16,14,72,114,1193,16.6,8,5,57,0,77,1250,1250,8,0,1,2011
9,"Harvin, Percy",MIN,163,10.2,16,14,87,120,967,11.1,6,52,345,2,139,1312,1832,9,0,2,2011
10,"Jackson, Vincent",SD,162,10.1,16,16,60,115,1106,18.4,9,3,51,0,63,1157,1157,9,0,0,2011
11,"Colston, Marques",NO,156,11.1,14,7,80,107,1143,14.3,8,0,0,0,80,1143,1143,8,0,1,2011
12,"Nicks, Hakeem",NYG,151,10.1,15,15,76,133,1192,15.7,7,0,0,0,76,1192,1192,7,0,0,2011
13,"Marshall, Brandon",MIA,151,9.4,16,16,81,141,1214,15,6,1,13,0,82,1227,1227,6,0,1,2011
14,"Robinson, Laurent",DAL,145,10.4,14,4,54,80,858,15.9,11,0,0,0,54,858,858,11,0,0,2011
15,"Washington, Nate",TEN,145,9.1,16,15,74,121,1023,13.8,7,2,5,1,76,1028,1028,8,0,0,2011
16,"Green, A.J.",CIN,144,9.6,15,15,65,115,1057,16.3,7,5,53,0,70,1110,1110,7,0,0,2011
17,"Bryant, Dez",DAL,141,9.4,15,13,63,103,928,14.7,9,1,5,0,64,933,1091,9,0,1,2011
18,"Jones, Julio",ATL,141,10.8,13,13,54,94,959,17.8,8,6,56,0,60,1015,1015,8,0,1,2011
19,"Bowe, Dwayne",KC,137,8.6,16,14,81,142,1159,14.3,5,1,12,0,82,1171,1171,5,0,0,2011
20,"Johnson, Stevie",BUF,134,8.4,16,15,76,133,1004,13.2,7,0,0,0,76,1004,1004,7,0,0,2011
21,"Jennings, Greg",GB,133,11.1,12,12,61,93,903,14.8,8,0,0,0,61,903,903,8,0,0,2011
22,"Garcon, Pierre",IND,126,7.9,16,16,70,134,947,13.5,6,4,28,0,74,975,1019,6,0,2,2011
23,"Smith, Torrey",BAL,123,7.7,16,14,50,95,841,16.8,7,4,39,0,54,880,904,7,0,0,2011
24,"Lloyd, Brandon",DEN,120,8,15,15,70,150,966,13.8,5,0,0,0,70,966,966,5,0,0,2011
25,"Gaffney, Jabar",WAS,119,7.4,16,16,68,115,947,13.9,5,0,0,0,68,947,947,5,0,1,2011
26,"Jackson, DeSean",PHI,117,7.8,15,15,58,104,961,16.6,4,7,41,0,65,1002,1123,4,0,1,2011
27,"Heyward-Bey, Darrius",OAK,116,7.7,15,14,64,115,975,15.2,4,0,0,0,64,975,975,4,0,1,2011
28,"Brown, Antonio",PIT,116,7.3,16,3,69,124,1108,16.1,2,7,41,0,76,1149,2211,3,0,0,2011
29,"Wayne, Reggie",IND,113,7.1,16,16,75,132,960,12.8,4,0,0,0,75,960,960,4,0,0,2011
30,"Moore, Lance",NO,111,7.9,14,7,52,73,627,12.1,8,0,0,0,52,627,627,8,2,0,2011
31,"Maclin, Jeremy",PHI,111,8.5,13,13,63,96,859,13.6,5,1,1,0,64,860,889,5,0,1,2011
32,"Holmes, Santonio",NYJ,110,6.9,16,16,51,98,654,12.8,8,3,27,0,54,681,681,8,0,1,2011
33,"Floyd, Malcom",SD,108,9,12,9,43,70,856,19.9,5,0,0,0,43,856,856,5,0,0,2011
34,"Crabtree, Michael",SF,108,7.2,15,14,72,114,874,12.1,4,1,6,0,73,880,880,4,1,0,2011
35,"Decker, Eric",DEN,104,6.5,16,13,44,94,612,13.9,8,1,1,0,45,613,796,9,0,1,2011
36,"Burress, Plaxico",NYJ,102,6.4,16,13,45,96,612,13.6,8,0,0,0,45,612,612,8,0,0,2011
37,"Boldin, Anquan",BAL,101,7.2,14,14,57,106,887,15.6,3,0,0,0,57,887,887,3,0,0,2011
38,"Jones, James",GB,99,6.2,16,0,38,55,635,16.7,7,0,0,0,38,635,635,7,0,0,2011
39,"Baldwin, Doug",SEA,99,6.2,16,1,51,85,788,15.5,4,1,-2,0,52,786,823,4,0,0,2011
40,"Moore, Denarius",OAK,98,7.5,13,10,33,76,618,18.7,5,5,61,1,38,679,932,6,0,0,2011
41,"Austin, Miles",DAL,97,9.7,10,10,43,73,579,13.5,7,2,3,0,45,582,582,7,0,0,2011
42,"Burleson, Nate",DET,94,5.9,16,11,73,110,757,10.4,3,11,85,0,84,842,842,3,0,1,2011
43,"Young, Titus",DET,94,5.9,16,9,48,85,607,12.6,6,2,15,0,50,622,622,6,1,0,2011
44,"Doucet, Early",ARI,94,5.9,16,6,54,97,689,12.8,5,0,0,0,54,689,689,5,0,0,2011
45,"Branch, Deion",NE,93,6.2,15,15,51,87,702,13.8,5,0,0,0,51,702,702,5,0,0,2011
46,"Meachem, Robert",NO,92,5.8,16,8,40,60,620,15.5,6,4,18,0,44,638,638,6,0,0,2011
47,"Simpson, Jerome",CIN,91,5.7,16,14,50,105,725,14.5,4,0,0,0,50,725,725,4,0,0,2011
48,"Nelson, David",BUF,90,5.6,16,13,61,98,658,10.8,5,0,0,0,61,658,658,5,0,0,2011
49,"Williams, Mike",TB,89,5.6,16,15,65,124,771,11.9,3,1,3,0,66,774,774,3,0,2,2011
50,"Breaston, Steve",KC,87,5.4,16,13,61,98,785,12.9,2,1,25,0,62,810,810,2,0,0,2011
51,"Williams, Damian",TEN,83,5.5,15,13,45,94,592,13.2,5,0,0,0,45,592,592,5,0,0,2011
52,"Knox, Johnny",CHI,78,5.6,14,11,37,69,727,19.6,2,0,0,0,37,727,1133,2,0,1,2011
53,"Little, Greg",CLE,78,4.9,16,12,61,120,709,11.6,2,3,15,0,64,724,724,2,0,0,2011
54,"Moss, Santana",WAS,77,6.4,12,12,46,95,584,12.7,4,0,0,0,46,584,584,4,0,0,2011
55,"Driver, Donald",GB,74,4.6,16,15,37,56,445,12,6,0,0,0,37,445,450,6,0,0,2011
56,"LaFell, Brandon",CAR,72,4.8,15,5,35,55,601,17.2,3,0,0,0,35,601,601,3,0,0,2011
57,"Thomas, Demaryius",DEN,72,6.5,11,5,32,70,551,17.2,4,1,5,0,33,556,556,4,0,0,2011
58,"Manningham, Mario",NYG,71,5.9,12,10,39,77,523,13.4,4,0,0,0,39,523,523,4,0,0,2011
59,"Parker, Preston",TB,68,4.3,16,0,40,64,554,13.9,3,1,-3,0,41,551,1200,3,0,3,2011
60,"Briscoe, Dezmon",TB,68,4.5,15,2,33,49,369,11.2,6,0,0,0,33,369,381,6,0,0,2011
61,"Roberts, Andre",ARI,66,4.1,16,16,51,98,586,11.5,2,3,27,0,54,613,643,2,0,0,2011
62,"Cribbs, Josh",CLE,65,4.6,14,5,36,62,439,12.2,4,6,22,0,42,461,1669,5,0,1,2011
63,"Jenkins, Michael",MIN,60,5.5,11,7,38,55,466,12.3,3,0,0,0,38,466,466,3,0,2,2011
64,"Walter, Kevin",HOU,60,4,15,14,39,59,474,12.2,3,0,0,0,39,474,474,3,0,0,2011
65,"Johnson, Andre",HOU,58,8.3,7,7,33,51,492,14.9,2,1,8,0,34,500,500,2,0,0,2011
66,"Williams, Roy",CHI,58,3.9,15,9,37,63,507,13.7,2,0,0,0,37,507,507,2,0,0,2011
67,"Bess, Davone",MIA,58,3.9,15,3,47,78,510,10.9,2,2,9,0,49,519,933,2,0,2,2011
68,"Henderson, Devery",NO,57,3.6,16,13,32,50,503,15.7,2,1,9,0,33,512,512,2,0,0,2011
69,"Rice, Sidney",SEA,57,6.3,9,9,32,57,484,15.1,2,2,3,0,34,542,487,2,0,0,2011
70,"Benn, Arrelious",TB,56,4,14,14,30,51,441,14.7,3,6,-7,0,36,434,434,3,0,0,2011
71,"Jones, Jacoby",HOU,56,3.7,15,10,30,63,512,17.1,2,4,17,0,34,529,1042,3,0,0,2011
72,"Avant, Jason",PHI,55,4.2,13,5,41,62,535,13,1,0,0,0,41,535,535,1,0,2,2011
73,"Hartline, Brian",MIA,52,3.3,16,10,35,66,549,15.7,1,1,9,0,36,558,558,1,0,0,2011
74,"Alexander, Danario",STL,51,5.1,10,4,26,60,431,16.6,2,0,0,0,26,431,431,2,0,0,2011
75,"Obomanu, Ben",SEA,51,3.2,16,8,37,61,436,11.8,2,1,13,0,38,449,449,2,0,0,2011
76,"Douglas, Harry",ATL,51,3.2,16,4,39,62,498,12.8,1,1,3,0,40,501,501,1,0,0,2011
77,"Hill, Jason",JAX,50,5,10,10,25,55,367,14.7,3,0,0,0,25,367,367,3,0,0,2011
78,"Tate, Golden",SEA,50,3.1,16,5,35,58,382,10.9,3,5,14,0,40,396,396,3,0,0,2011
79,"Aromashodu, Devin",MIN,48,3,16,6,26,84,468,18,1,0,0,0,26,468,468,1,0,0,2011
80,"Gibson, Brandon",STL,46,3.1,15,9,36,71,431,12,1,2,16,0,38,447,447,1,0,0,2011
81,"Britt, Kenny",TEN,45,15,3,3,17,26,289,17,3,0,0,0,17,289,289,3,0,1,2011
82,"Ward, Hines",PIT,45,3,15,9,46,63,381,8.3,2,0,0,0,46,381,381,2,0,1,2011
83,"Caldwell, Andre",CIN,45,3.5,13,2,37,68,317,8.6,3,0,0,0,37,317,317,3,0,0,2011
84,"Thomas, Mike",JAX,43,2.9,15,13,44,91,415,9.4,1,3,11,0,47,426,514,1,0,0,2011
85,"Hawkins, Lavelle",TEN,42,2.6,16,2,47,77,470,10,1,0,0,0,47,470,470,1,0,0,2011
86,"Sanzenbacher, Dane",CHI,41,2.6,16,1,27,54,276,10.2,3,1,-4,0,28,272,272,3,0,0,2011
87,"Williams, Kyle",SF,41,3.2,13,1,20,31,241,12.1,3,2,32,0,22,273,418,3,0,0,2011
88,"Hester, Devin",CHI,40,2.5,16,8,26,56,369,14.2,1,1,-6,0,27,363,1540,4,0,0,2011
89,"Bennett, Earl",CHI,40,3.6,11,4,24,43,381,15.9,1,0,0,0,24,381,397,1,0,1,2011
90,"Stallworth, Donte",WAS,39,3.5,11,0,22,38,309,14,2,2,1,0,24,310,310,2,0,0,2011
91,"Collie, Austin",IND,39,3.5,11,0,34,65,369,10.9,1,0,0,0,34,369,369,1,0,0,2011
92,"Sanders, Emmanuel",PIT,38,3.5,11,0,22,43,288,13.1,2,0,0,0,22,303,403,2,0,0,2011
93,"Cobb, Randall",GB,38,2.5,15,0,25,31,375,15,1,2,5,0,27,380,1616,3,0,3,2011
94,"Massaquoi, Mohamed",CLE,38,2.7,14,13,31,74,384,12.4,2,0,0,0,31,384,384,2,0,0,2011
95,"Naanee, Legedu",CAR,36,2.8,13,9,31,60,343,11.1,1,0,0,0,31,370,343,1,0,0,2011
96,"Kerley, Jeremy",NYJ,35,2.5,14,0,29,48,314,10.8,1,5,28,0,34,383,674,1,0,1,2011
97,"Schilens, Chaz",OAK,35,2.3,15,5,23,34,271,11.8,2,0,0,0,23,271,271,2,0,0,2011
98,"Ford, Jacoby",OAK,34,4.3,8,3,19,33,279,14.7,1,4,31,0,23,310,651,2,0,1,2011
99,"Brown, Vincent",SD,34,2.4,14,4,19,40,329,17.3,2,0,0,0,19,329,329,2,0,0,2011
100,"Cooper, Riley",PHI,34,2.1,16,3,16,35,315,19.7,1,0,0,0,16,315,331,1,0,0,2011
101,"Cotchery, Jerricho",PIT,33,2.5,13,0,16,30,237,14.8,2,1,3,0,17,240,259,2,0,0,2011
102,"Murphy, Louis",OAK,33,3,11,1,15,33,241,16.1,0,6,69,1,21,310,310,1,0,0,2011
103,"Dillard, Jarett",JAX,30,2.1,14,5,29,50,292,10.1,1,0,0,0,29,292,302,1,0,1,2011
104,"Johnson, Chad",NE,29,1.9,15,3,15,32,276,18.4,1,0,0,0,15,276,276,1,0,0,2011
105,"Roosevelt, Naaman",BUF,28,2.5,11,0,16,26,257,16.1,1,0,0,0,16,257,257,1,0,0,2011
106,"Willis, Matthew",DEN,28,1.8,16,0,18,36,267,14.8,1,0,0,0,18,267,430,1,0,0,2011
107,"Norwood, Jordan",CLE,28,2,14,4,23,34,268,11.7,1,0,0,0,23,268,303,1,0,0,2011
108,"Jones, Donald",BUF,27,3.4,8,8,23,46,231,10,1,1,2,0,24,233,233,1,0,0,2011
109,"Crayton, Patrick",SD,27,1.9,14,1,23,34,248,10.8,1,0,0,0,23,248,450,1,0,0,2011
110,"Williams, Mike",SEA,27,2.3,12,10,18,38,236,13.1,1,0,0,0,18,236,236,1,0,0,2011
111,"Hagan, Derek",OAK,27,2.7,10,3,24,42,252,10.5,1,0,0,0,24,252,252,1,0,0,2011
112,"Baldwin, Jonathan",KC,26,2.4,11,3,21,52,254,12.1,1,0,0,0,21,254,254,1,0,0,2011
113,"Morgan, Josh",SF,25,5,5,5,15,18,220,14.7,1,0,0,0,15,220,220,1,0,0,2011
114,"West, Chastin",JAX,24,2,12,1,13,27,163,12.5,2,0,0,0,13,163,163,2,0,0,2011
115,"Salas, Greg",STL,23,3.8,6,1,27,38,264,9.8,0,1,8,0,28,272,301,0,0,1,2011
116,"Ginn Jr., Ted",SF,23,1.6,14,3,19,33,220,11.6,0,8,68,0,27,288,1554,2,0,0,2011
117,"Smith, Brad",BUF,22,3.1,7,5,18,33,180,10,1,7,23,0,25,203,231,1,0,0,2011
118,"Hawkins, Andrew",CIN,21,1.6,13,0,23,34,263,11.4,0,5,25,0,28,288,288,0,0,0,2011
119,"Pettis, Austin",STL,21,1.8,12,3,27,48,256,9.5,0,1,-6,0,28,250,451,0,0,0,2011
120,"Royal, Eddie",DEN,21,1.8,12,8,19,49,155,8.2,1,7,48,0,26,203,444,2,0,0,2011
121,"Armstrong, Anthony",WAS,21,1.5,14,2,7,25,103,14.7,2,2,19,0,9,122,150,2,0,0,2011
122,"Houshmandzadeh, T.J.",OAK,18,2,9,0,11,19,146,13.3,1,0,0,0,11,146,146,1,0,0,2011
123,"Hankerson, Leonard",WAS,17,4.3,4,2,13,19,163,12.5,0,0,0,0,13,163,163,0,1,0,2011
124,"Lockette, Ricardo",SEA,16,8,2,0,2,4,105,52.5,1,0,0,0,2,105,105,1,0,0,2011
125,"Holley, Jesse",DAL,15,0.9,16,0,7,7,169,24.1,0,0,0,0,7,169,184,0,0,0,2011
126,"Edwards, Braylon",SF,15,1.7,9,5,15,36,181,12.1,0,0,0,0,15,181,181,0,0,0,2011
127,"Smith, Steve",PHI,15,1.7,9,1,11,21,124,11.3,1,0,0,0,11,124,124,1,0,0,2011
128,"Turner, Patrick",NYJ,14,0.9,15,1,8,15,96,12,1,0,0,0,8,96,95,1,0,0,2011
129,"Ogletree, Kevin",DAL,13,0.9,14,1,15,26,164,10.9,0,2,3,0,17,167,316,0,0,1,2011
130,"Johnson, Bryant",HOU,13,0.9,15,0,6,13,90,15,1,1,1,0,7,91,91,1,0,0,2011
131,"Sims-Walker, Mike",STL,13,2.2,6,4,12,33,150,12.5,0,0,0,0,12,150,150,0,0,0,2011
132,"Anderson, David",HOU,12,2,6,0,7,15,79,11.3,1,0,0,0,7,79,79,1,0,0,2011
133,"Austin, Terrence",WAS,11,0.8,13,0,12,26,137,11.4,0,0,0,0,12,137,137,0,0,1,2011
134,"Mason, Derrick",NYJ,11,0.9,12,2,19,35,170,8.9,0,0,0,0,19,170,170,0,0,0,2011
135,"McCluster, Dexter",KC,10,5,2,1,9,11,15,1.7,0,17,96,0,26,111,209,0,0,1,2011
